start_station_id,month,average_per_month,start_lng,start_lat,heat
13001,8,3217.0,-87.6246839761734,41.8839840647265,0.22
13006,8,1293.0,-87.63253,41.882664,0.09
13008,8,6484.0,-87.62408432,41.8810317,0.44
13011,8,2421.0,-87.639904,41.879255,0.16
13016,8,4136.0,-87.62279838323593,41.89434513742426,0.28
13017,8,1889.0,-87.63566762208939,41.896746973093805,0.13
13021,8,2476.0,-87.640207,41.88515,0.17
13022,8,14530.0,-87.612043,41.892278,0.98
13028,8,1100.0,-87.649808,41.87470983333333,0.07
13029,8,1404.0,-87.6182625,41.86529816666667,0.09
13033,8,2940.0,-87.648384,41.891578,0.2
13034,8,1749.0,-87.62351,41.89766,0.12
13036,8,1717.0,-87.625125,41.882134,0.12
13037,8,502.0,-87.640795,41.875885,0.03
13042,8,8112.0,-87.62377664,41.90096039,0.55
13045,8,4480.0,-87.629318,41.893992,0.3
13050,8,2928.0,-87.627837,41.8892055,0.2
13053,8,3745.0,-87.64867,41.883668,0.25
13056,8,1245.0,-87.63922283333333,41.881596,0.08
13058,8,1982.0,-87.6494219288,41.9105780349,0.13
13059,8,3032.0,-87.65222,41.91844,0.2
13061,8,3734.0,-87.66779133333333,41.90350133333333,0.25
13063,8,2335.0,-87.654406,41.954245,0.16
13068,8,1482.0,-87.687022,41.91552,0.1
13071,8,3161.0,-87.66396266666666,41.943741333333335,0.21
13073,8,655.0,-87.66718533333334,41.88592616666666,0.04
13074,8,1555.0,-87.658139,41.965221,0.11
13075,8,1521.0,-87.63193130493164,41.85308455741279,0.1
13080,8,20.0,-87.669886,41.871514,0.0
13081,8,433.0,-87.67328,41.87501,0.03
13083,8,108.0,-87.62141583333333,41.82167266666666,0.01
13084,8,1792.0,-87.69717633333333,41.92267383333333,0.12
13085,8,1960.0,-87.70785083333334,41.9295265,0.13
13089,8,465.0,-87.6755935,41.854963833333336,0.03
13091,8,250.0,-87.685838,41.854109,0.02
13096,8,230.0,-87.69574239850043,41.8538040657915,0.02
13099,8,459.0,-87.64638841152191,41.8583706903062,0.03
13102,8,1569.0,-87.619407,41.857611,0.11
13108,8,1330.0,-87.65966,41.973815,0.09
13109,8,1210.0,-87.659753,41.978353,0.08
13124,8,1235.0,-87.634429,41.926756,0.08
13128,8,2150.0,-87.631942,41.911974,0.15
13132,8,1819.0,-87.67722,41.895769,0.12
13133,8,2094.0,-87.677335,41.915983,0.14
13134,8,378.0,-87.67493,41.88137,0.03
13135,8,800.0,-87.661535,41.857556,0.05
13136,8,1663.0,-87.678435,41.903266,0.11
13137,8,5068.0,-87.6440978050232,41.93758231600629,0.34
13138,8,883.0,-87.639366,41.877245,0.06
13139,8,961.0,-87.659141,41.868968,0.06
13143,8,602.0,-87.6785,41.9406,0.04
13144,8,891.0,-87.679618,41.943403,0.06
13146,8,4884.0,-87.636282,41.918306,0.33
13150,8,1430.0,-87.62455,41.857813,0.1
13154,8,2113.0,-87.653106,41.910522,0.14
13155,8,856.0,-87.65697383333334,41.88404766666667,0.06
13156,8,1613.0,-87.65557133333333,41.88046816666667,0.11
13157,8,1628.0,-87.65475116666667,41.87779266666666,0.11
13158,8,2345.0,-87.649618,41.877642,0.16
13160,8,1345.0,-87.6554864,41.8694821,0.09
13162,8,333.0,-87.64657583333333,41.85381566666667,0.02
13163,8,732.0,-87.65114933333334,41.85805783333333,0.05
13164,8,1127.0,-87.656495,41.858166,0.08
13165,8,187.0,-87.656959,41.865054,0.01
13179,8,5284.0,-87.6346,41.915689,0.36
13191,8,2399.0,-87.638888,41.922167,0.16
13192,8,2747.0,-87.64883,41.919936,0.19
13193,8,4416.0,-87.64414,41.921822,0.3
13194,8,1602.0,-87.658751,41.891795,0.11
13196,8,1762.0,-87.65340333333333,41.89455,0.12
13197,8,886.0,-87.6580399274826,41.886616486027656,0.06
13206,8,1002.0,-87.662007,41.877945,0.07
13213,8,111.0,-87.62698683333333,41.8417035,0.01
13215,8,541.0,-87.61329066666667,41.8367245,0.04
13216,8,1209.0,-87.625813,41.834734,0.08
13217,8,629.0,-87.61793,41.8349,0.04
13221,8,2592.0,-87.672552,41.907655,0.18
13224,8,1613.0,-87.667252,41.907066,0.11
13229,8,1631.0,-87.6637476682663,41.93947775040509,0.11
13235,8,2858.0,-87.66394,41.94815,0.19
13241,8,859.0,-87.68729533333334,41.902913833333336,0.06
13242,8,819.0,-87.69265919923781,41.92019556200566,0.06
13243,8,2016.0,-87.681391,41.912616,0.14
13245,8,384.0,-87.685854,41.907781,0.03
13247,8,1518.0,-87.667747,41.895966,0.1
13248,8,1206.0,-87.66848083333333,41.89966016666666,0.08
13249,8,474.0,-87.668835,41.956057,0.03
13253,8,783.0,-87.675278,41.948797,0.05
13256,8,625.0,-87.697474,41.903029,0.04
13257,8,1009.0,-87.68951666666666,41.9105165,0.07
13258,8,860.0,-87.6972,41.91044,0.06
13259,8,725.0,-87.69742280244827,41.91849115368695,0.05
13263,8,2693.0,-87.619521,41.884728,0.18
13265,8,2810.0,-87.64169722795485,41.89380805624359,0.19
13266,8,764.0,-87.69153616666667,41.917670666666666,0.05
13268,8,840.0,-87.67842,41.93588,0.06
13269,8,974.0,-87.669807,41.936083,0.07
13271,8,793.0,-87.677856,41.931931,0.05
13276,8,2854.0,-87.638742,41.93132,0.19
13277,8,2946.0,-87.645451,41.940106,0.2
13278,8,3383.0,-87.646439,41.945529,0.23
13285,8,864.0,-87.67373085021973,41.869265218438194,0.06
13288,8,962.0,-87.67784333333333,41.920101333333335,0.06
13289,8,1492.0,-87.66098386,41.89637337,0.1
13290,8,1343.0,-87.6626,41.90068,0.09
13292,8,645.0,-87.707322,41.921525,0.04
13294,8,1231.0,-87.66593635082245,41.93258963429789,0.08
13296,8,1123.0,-87.668507,41.92883,0.08
13300,8,6582.0,-87.616743,41.880958,0.44
13303,8,2191.0,-87.63089,41.89675,0.15
13304,8,443.0,-87.656625,41.861267,0.03
13307,8,395.0,-87.66355991363525,41.85491457576575,0.03
13319,8,1095.0,-87.6687,41.950687,0.07
13323,8,2197.0,-87.649993,41.952833,0.15
13325,8,3428.0,-87.648636,41.949074,0.23
13326,8,475.0,-87.63955583333333,41.874274166666666,0.03
13331,8,293.0,-87.654127,41.855136,0.02
13332,8,2138.0,-87.661501,41.872187,0.14
13338,8,2566.0,-87.621743,41.89691,0.17
13341,8,1820.0,-87.639833,41.882091,0.12
13345,8,297.0,-87.618034,41.831379,0.02
13353,8,1283.0,-87.661206,41.88283,0.09
13354,8,434.0,-87.666564,41.86528416666667,0.03
13379,8,1922.0,-87.64950513839722,41.95786652415174,0.13
13389,8,1953.0,-87.649603,41.961004,0.13
13398,8,635.0,-87.590368,41.802562,0.04
13409,8,1644.0,-87.6511,41.883165,0.11
13420,8,222.0,-87.61678,41.8246,0.01
13427,8,1776.0,-87.6220405,41.89039816666666,0.12
13430,8,3740.0,-87.631697,41.890762,0.25
13431,8,2607.0,-87.607267,41.866095,0.18
13432,8,792.0,-87.671473,41.889899,0.05
13434,8,1128.0,-87.666611,41.891072,0.08
15442,8,156.0,-87.6656098589,41.83920868403,0.01
15443,8,187.0,-87.635491,41.842733,0.01
15445,8,395.0,-87.63175466666667,41.8345715,0.03
15446,8,141.0,-87.655976,41.830696,0.01
15449,8,52.0,-87.626579,41.82305466666666,0.0
15470,8,127.0,-87.618054,41.802295,0.01
15491,8,317.0,-87.57632374763489,41.78091096424803,0.02
15529,8,2430.0,-87.6219152258,41.8985866514,0.16
15530,8,2857.0,-87.6259080327,41.89576474564,0.19
15534,8,2126.0,-87.6175165471,41.88634906269,0.14
15535,8,1861.0,-87.6445705849,41.88461618962,0.13
15539,8,1533.0,-87.64414816666667,41.87828,0.1
15541,8,1602.0,-87.62047290802002,41.8765351944122,0.11
15542,8,228.0,-87.6409491327,41.87146651779,0.02
15544,8,4773.0,-87.6153553902,41.86722595682,0.32
15545,8,2013.0,-87.613348,41.856268,0.14
15546,8,648.0,-87.6191537415,41.85418424947,0.04
15550,8,838.0,-87.639474,41.870257,0.06
15571,8,1123.0,-87.6602845349,41.9947796884,0.08
15575,8,1131.0,-87.6601406209,41.98974251144,0.08
15578,8,1084.0,-87.6602738295,41.9840446107,0.07
15585,8,127.0,-87.6964225611,41.98366470886,0.01
15597,8,13.0,-87.6446135779,41.76906172032,0.0
15599,8,11.0,-87.616917925,41.76550800581,0.0
15615,8,232.0,-87.7118306675,41.96835449363,0.02
15621,8,317.0,-87.705866,41.961041,0.02
15622,8,457.0,-87.695439,41.961068,0.03
15623,8,411.0,-87.6911650414,41.96152593287,0.03
15624,8,233.0,-87.732002,41.953393,0.02
15628,8,385.0,-87.698051113,41.95216219326,0.03
15631,8,364.0,-87.7066499009,41.94524356848,0.02
15632,8,476.0,-87.694634,41.946644166666665,0.03
15634,8,423.0,-87.687288,41.943034,0.03
15640,8,362.0,-87.72354366666667,41.939403,0.02
15642,8,568.0,-87.698007756,41.93842879148,0.04
15643,8,360.0,-87.72380583333333,41.93044983333333,0.02
15644,8,327.0,-87.7168892935,41.93533728263,0.02
15645,8,371.0,-87.7011951301,41.93190196886,0.03
15646,8,672.0,-87.697668,41.92669,0.05
15648,8,557.0,-87.6893070063,41.92463247165,0.04
15650,8,677.0,-87.71024583333333,41.9171195,0.05
15651,8,1014.0,-87.7018089555,41.91751339399,0.07
15652,8,190.0,-87.7166319516,41.90965687563,0.01
15653,8,484.0,-87.7052804871,41.90976930169,0.03
15654,8,300.0,-87.709219571,41.90270659438,0.02
15655,8,737.0,-87.7051555,41.913963333333335,0.05
15664,8,333.0,-87.6882193648,41.88949181977,0.02
15666,8,124.0,-87.69629016666667,41.884459,0.01
15667,8,381.0,-87.6860585,41.87976366666667,0.03
15668,8,463.0,-87.686445,41.874749,0.03
15682,8,81.0,-87.7064961757,41.86649278172,0.01
15685,8,87.0,-87.71511733531952,41.854063503874464,0.01
15686,8,60.0,-87.7050730318,41.85353363213,0.0
15687,8,32.0,-87.715068,41.8481,0.0
15689,8,110.0,-87.6951398068,41.84910969176,0.01
15691,8,50.0,-87.7020130128,41.84447501366,0.0
15692,8,52.0,-87.695358,41.844058833333335,0.0
16010,8,178.0,-87.72785,41.92459,0.01
16806,8,160.0,-87.669563,42.019537,0.01
16903,8,32.0,-87.745261,41.886841,0.0
16905,8,41.0,-87.765469,41.887664,0.0
16906,8,117.0,-87.774446,41.8878915,0.01
16907,8,41.0,-87.71547,41.875679,0.0
16912,8,17.0,-87.746619,41.872131,0.0
16913,8,18.0,-87.74538766666667,41.87762116666666,0.0
16915,8,32.0,-87.764499,41.872993,0.0
16916,8,39.0,-87.763238,41.880121,0.0
16918,8,51.0,-87.77443483333333,41.88026766666667,0.0
16920,8,74.0,-87.764902,41.894958,0.0
16921,8,66.0,-87.774704,41.894887,0.0
16932,8,63.0,-87.665577,41.823465,0.0
16933,8,13.0,-87.650931,41.823613,0.0
16937,8,86.0,-87.66449283333333,41.808867166666666,0.01
16940,8,32.0,-87.664699,41.803023,0.0
16943,8,18.0,-87.664429,41.792822,0.0
16948,8,36.0,-87.6649875,41.7793725,0.0
16950,8,21.0,-87.66376733333334,41.77411466666667,0.0
16953,8,18.0,-87.63122183333333,41.7579125,0.0
16970,8,15.0,-87.578496,41.751785,0.0
16991,8,182.0,-87.7496065,41.9544395,0.01
16994,8,62.0,-87.74000823497772,41.94707089418471,0.0
17660,8,869.0,-87.696654,41.900325,0.06
18003,8,1331.0,-87.620104,41.895748,0.09
18016,8,202.0,-87.713949,41.949923,0.01
18017,8,487.0,-87.716755,41.914166,0.03
18022,8,57.0,-87.683144,41.826712,0.0
18025,8,7.0,-87.65090583333334,41.77990533333333,0.0
18058,8,729.0,-87.6820635,41.89548666666666,0.05
18062,8,1514.0,-87.654264,41.884114,0.1
18067,8,1325.0,-87.667968,41.91461,0.09
18069,8,291.0,-87.655618,41.907221,0.02
20.0,8,136.0,-87.68,41.91,0.01
20101,8,31.0,-87.644985,41.73782083333333,0.0
201022,8,35.0,-87.6580855,41.73249233333333,0.0
20103,8,47.0,-87.6675239,41.7282338,0.0
20104,8,85.0,-87.6228544,41.7218499,0.01
20105,8,18.0,-87.64284549999999,41.71967466666667,0.0
20106,8,42.0,-87.6082695,41.7189895,0.0
20107,8,63.0,-87.66774283333334,41.712200333333335,0.0
20108,8,83.0,-87.6689265,41.69923033333333,0.01
20109,8,23.0,-87.61225998401642,41.70012137923888,0.0
20110,8,28.0,-87.6110315322876,41.729285157254864,0.0
20112,8,19.0,-87.6184719800949,41.70717027117756,0.0
20113,8,15.0,-87.60766267776489,41.7072503677818,0.0
20116,8,35.0,-87.60125756263733,41.73655902282214,0.0
20118,8,60.0,-87.6348995,41.727588833333336,0.0
20119,8,25.0,-87.65429019927979,41.72679896370119,0.0
20120,8,43.0,-87.6341075,41.74371716666667,0.0
20121,8,56.0,-87.65841007232666,41.74148652861805,0.0
20123,8,46.0,-87.68106916666666,41.704607,0.0
20124,8,19.0,-87.65686810958869,41.70492556499764,0.0
20125,8,41.0,-87.64239866666667,41.705184,0.0
20126,8,23.0,-87.65,41.7,0.0
20127,8,27.0,-87.64261186122894,41.69226255589166,0.0
20129,8,11.0,-87.65547573566435,41.687561623357375,0.0
20130,8,17.0,-87.62921690940857,41.705307996998194,0.0
20131,8,34.0,-87.6100265,41.691651666666665,0.0
20133,8,7.0,-87.59,41.71,0.0
20134,8,13.0,-87.6,41.71,0.0
20201,8,3.0,-87.7,41.7,0.0
20202,8,20.0,-87.72,41.71,0.0
20203,8,44.0,-87.71288573741913,41.69131919221066,0.0
20204,8,27.0,-87.70096733333334,41.692390333333336,0.0
20205,8,59.0,-87.68129736185074,41.691211034981045,0.0
20206,8,21.0,-87.670749,41.6845335,0.0
20207,8,40.0,-87.645268,41.684994333333336,0.0
20208,8,25.0,-87.6372635,41.66872683333333,0.0
20210,8,42.0,-87.62258648872375,41.67064383687979,0.0
20211,8,14.0,-87.6108465,41.65795983333334,0.0
20212,8,17.0,-87.59887266666667,41.657077,0.0
20213,8,26.0,-87.55079683333334,41.65916133333333,0.0
20214,8,21.0,-87.53955066666667,41.6519595,0.0
20215,8,17.0,-87.546238,41.6485795,0.0
20217,8,11.0,-87.55721569061278,41.66631200825726,0.0
20218,8,13.0,-87.53803133333334,41.68100566666666,0.0
20220,8,4.0,-87.54,41.69,0.0
20221,8,15.0,-87.55972623825073,41.70280085022591,0.0
20222,8,38.0,-87.52823173999786,41.7045750872071,0.0
20223,8,8.0,-87.534814,41.712749,0.0
20224,8,53.0,-87.53084421157837,41.71370983035615,0.0
20225,8,7.0,-87.55109757184982,41.71331739547703,0.0
20226,8,12.0,-87.565842,41.713397,0.0
20227,8,25.0,-87.564621,41.71793983333333,0.0
20228,8,23.0,-87.57896840572357,41.72229074095262,0.0
20229,8,28.0,-87.54851460456847,41.73733560041666,0.0
20230,8,28.0,-87.57263783333333,41.737193833333336,0.0
20231,8,24.0,-87.58280128240585,41.73681521440671,0.0
20232,8,41.0,-87.573765,41.685870666666666,0.0
20233,8,19.0,-87.64376433333334,41.75246116666667,0.0
20234,8,27.0,-87.66369938850403,41.75220484941116,0.0
20235,8,15.0,-87.59729862213135,41.728264268162725,0.0
20236,8,44.0,-87.5857885,41.731416333333335,0.0
20237,8,25.0,-87.56629966666667,41.726129666666665,0.0
20238,8,51.0,-87.59703576564789,41.71870315475741,0.0
20239,8,31.0,-87.558482,41.73368366666666,0.0
20242,8,14.0,-87.54970014095306,41.72820421535798,0.0
20243,8,18.0,-87.62105226516724,41.68701479467118,0.0
20244,8,16.0,-87.64402783333334,41.76153133333333,0.0
20245,8,23.0,-87.66347408294678,41.75923602425868,0.0
20246.0,8,224.0,-87.65,41.89,0.02
20247.0,8,4.0,-87.65,41.88,0.0
202480.0,8,6.0,-87.64,41.93,0.0
20249.0,8,1.0,-87.63,41.9,0.0
20251.0,8,20.0,-87.65,41.89,0.0
20252.0,8,251.0,-87.64,41.94,0.02
20253.0,8,11.0,-87.67,41.94,0.0
20254.0,8,152.0,-87.65,41.92,0.01
20256.0,8,43.0,-87.65,41.94,0.0
20257.0,8,48.0,-87.66,41.94,0.0
310,8,1.0,-87.8,41.91,0.0
312,8,53.0,-87.76,41.93,0.0
313,8,28.0,-87.76,41.92,0.0
316,8,52.0,-87.75,41.94,0.0
317,8,29.0,-87.76,41.94,0.0
319,8,10.0,-87.81,41.94,0.0
321,8,43.0,-87.74,41.93,0.0
322,8,10.0,-87.75,41.95,0.0
324,8,28.0,-87.78,41.95,0.0
325,8,2.0,-87.81,41.95,0.0
327,8,25.0,-87.83,41.95,0.0
329.0,8,12.0,-87.72,41.86,0.0
330.0,8,20.0,-87.73,41.87,0.0
331,8,3013.0,-87.648128,41.909668,0.2
331.0,8,3.0,-87.72,41.85,0.0
332.0,8,7.0,-87.72,41.84,0.0
334.0,8,18.0,-87.72,41.84,0.0
335.0,8,12.0,-87.73,41.84,0.0
351,8,49.0,-87.78,41.93,0.0
352,8,7.0,-87.8,41.93,0.0
353,8,31.0,-87.78,41.93,0.0
354,8,13.0,-87.77,41.92,0.0
355,8,31.0,-87.77,41.93,0.0
356,8,29.0,-87.75,41.92,0.0
357,8,28.0,-87.75,41.92,0.0
358,8,15.0,-87.74,41.93,0.0
359,8,12.0,-87.74,41.92,0.0
360,8,35.0,-87.74,41.94,0.0
362.0,8,4.0,-87.72,41.86,0.0
364.0,8,25.0,-87.71,41.87,0.0
365.0,8,1.0,-87.73,41.84,0.0
366.0,8,7.0,-87.71,41.86,0.0
368.0,8,12.0,-87.73,41.84,0.0
393,8,19.0,-87.81,41.94,0.0
396,8,28.0,-87.77,41.94,0.0
397,8,32.0,-87.79,41.94,0.0
398,8,56.0,-87.76,41.95,0.0
473,8,31.0,-87.77,41.94,0.0
514,8,85.0,-87.68460283333333,42.0193035,0.01
515,8,285.0,-87.673573,42.019159,0.02
517,8,126.0,-87.675008,42.0159795,0.01
518,8,157.0,-87.716866,41.885502,0.01
519,8,75.0,-87.677725,42.016977,0.01
520,8,451.0,-87.66857,42.015962,0.03
523,8,296.0,-87.66500883333333,42.02085366666667,0.02
525,8,317.0,-87.666058,42.012701,0.02
527,8,108.0,-87.690048,42.018901,0.01
528,8,54.0,-87.726491,41.885409,0.0
530,8,38.0,-87.755527,41.887832,0.0
534,8,37.0,-87.727907,41.88085,0.0
535,8,21.0,-87.725704,41.874325,0.0
536,8,22.0,-87.73541,41.885928,0.0
537,8,17.0,-87.741018,41.880708,0.0
540,8,32.0,-87.755337,41.880207,0.0
543,8,22.0,-87.7553165,41.875797166666665,0.0
545,8,23.0,-87.735737,41.877917,0.0
546,8,52.0,-87.676597,41.823192,0.0
549,8,63.0,-87.666589,41.813996,0.0
553,8,15.0,-87.656526,41.80839,0.0
554,8,15.0,-87.674684,41.800908,0.0
556,8,18.0,-87.657195,41.799659,0.0
557,8,3.0,-87.67551733333333,41.7941445,0.0
559,8,26.0,-87.655073,41.794228,0.0
560,8,12.0,-87.666215,41.786833,0.0
561,8,10.0,-87.67413916666666,41.78604433333334,0.0
562,8,13.0,-87.654372,41.783189,0.0
564,8,9.0,-87.654308,41.775393,0.0
567,8,28.0,-87.652934,41.768938,0.0
569,8,9.0,-87.59579433333333,41.75917916666667,0.0
570,8,38.0,-87.60641,41.75849,0.0
571,8,22.0,-87.614138,41.758361,0.0
572,8,12.0,-87.62460516666667,41.75698216666667,0.0
573,8,53.0,-87.624424,41.750794,0.0
574,8,30.0,-87.61379,41.75094,0.0
575,8,33.0,-87.60501333333333,41.75316883333333,0.0
576,8,21.0,-87.59744366666666,41.751299,0.0
577,8,22.0,-87.585337,41.751173,0.0
579,8,34.0,-87.565211,41.75182,0.0
580,8,29.0,-87.552812,41.751731,0.0
582,8,29.0,-87.56506,41.744531,0.0
583,8,33.0,-87.586005,41.746559,0.0
584,8,28.0,-87.599034,41.744123,0.0
585,8,32.0,-87.604836,41.743441,0.0
586,8,12.0,-87.6148,41.743116,0.0
587,8,9.0,-87.622849,41.743316,0.0
588,8,25.0,-87.57524516666666,41.74389716666667,0.0
590,8,75.0,-87.740569,41.953733,0.01
592,8,101.0,-87.745359,41.960631,0.01
593,8,8.0,-87.644874,41.787539,0.0
594,8,52.0,-87.683392,41.805661,0.0
595,8,55.0,-87.622634,41.736646,0.0
596,8,884.0,-87.683485,42.048214,0.06
598,8,163.0,-87.684107,42.025784,0.01
599,8,151.0,-87.699413,42.039742,0.01
600,8,118.0,-87.698224,42.048308,0.01
604,8,447.0,-87.67746016666666,42.05823983333333,0.03
605,8,344.0,-87.673447,42.052939,0.02
620,8,1818.0,-87.63745483333334,41.89813083333333,0.12
623,8,2862.0,-87.623981,41.872773,0.19
624,8,1130.0,-87.629155,41.876268,0.08
631,8,290.0,-87.673895,41.877618,0.02
632,8,3654.0,-87.65470666666667,41.94446816666667,0.25
636,8,1478.0,-87.636618,41.890028,0.1
637,8,1058.0,-87.672069,41.895634,0.07
638,8,1849.0,-87.64098107814789,41.87831661183069,0.12
639,8,1743.0,-87.645361,41.965845,0.12
642,8,26.0,-87.75680266666667,41.8947395,0.0
643,8,374.0,-87.689397,41.892048,0.03
644,8,648.0,-87.686234,41.868563,0.04
646,8,32.0,-87.62597733333334,41.796586833333336,0.0
647,8,9.0,-87.65469789505005,41.789696880483376,0.0
649,8,32.0,-87.634774,41.779835,0.0
650,8,17.0,-87.63576416666666,41.768929166666666,0.0
651,8,25.0,-87.62167133333334,41.76529816666667,0.0
652,8,23.0,-87.611726,41.766,0.0
653,8,63.0,-87.584846,41.780595,0.0
654,8,867.0,-87.656952,41.883073,0.06
655,8,348.0,-87.681932,41.979851,0.02
657,8,1003.0,-87.6722,41.899181,0.07
658,8,698.0,-87.68369,41.90292916666667,0.05
660,8,631.0,-87.66148716666666,42.0044975,0.04
661,8,215.0,-87.686554,42.057044,0.01
662,8,72.0,-87.699645,42.023713,0.0
665,8,5.0,-87.580046,41.747363,0.0
E002,8,469.0,-87.679101,42.032562,0.03
E006,8,185.0,-87.69873,42.063598,0.01
E007,8,183.0,-87.68610833333334,42.06430533333333,0.01
E008,8,426.0,-87.677821,42.050491,0.03
E011,8,86.0,-87.69918769598006,42.03463185161588,0.01
E014,8,115.0,-87.7153275,42.06472383333333,0.01
Hubbard Bike-checking (LBS-WH-TEST),8,41.0,-87.680251,41.889973833333336,0.0
KA1503000001,8,32.0,-87.63478516666666,41.8161935,0.0
KA1503000002,8,334.0,-87.565688,41.766409,0.02
KA1503000003,8,32.0,-87.604959713,41.76571903697,0.0
KA1503000004,8,468.0,-87.608799,41.831274,0.03
KA1503000005,8,332.0,-87.632504,41.830777,0.02
KA1503000007,8,1092.0,-87.586924,41.802406,0.07
KA1503000009,8,58.0,-87.633449288,41.80931770924,0.0
KA1503000010,8,11.0,-87.645213904,41.80183164049,0.0
KA1503000011,8,14.0,-87.6449900565,41.79292964599,0.0
KA1503000012,8,2161.0,-87.6308760584,41.88602082773,0.15
KA1503000013,8,43.0,-87.633124,41.794982,0.0
KA1503000014,8,1376.0,-87.6010727606,41.78509714636,0.09
KA1503000015,8,1388.0,-87.6256886059,41.87947235235,0.09
KA1503000018,8,43.0,-87.5764501141,41.76663823695,0.0
KA1503000019,8,44.0,-87.586882871,41.7586696704,0.0
KA1503000020,8,100.0,-87.55923533333333,41.7622205,0.01
KA1503000021,8,69.0,-87.586647,41.778881,0.0
KA1503000022,8,926.0,-87.666036,41.961588,0.06
KA1503000023,8,68.0,-87.5853397391,41.77345849948,0.0
KA1503000024,8,38.0,-87.56644,41.758768,0.0
KA1503000025,8,71.0,-87.629786,41.78005616666667,0.0
KA1503000027,8,182.0,-87.6194124619,41.81665889302,0.01
KA1503000028,8,35.0,-87.5758393587,41.75712006802,0.0
KA1503000029,8,163.0,-87.567514,41.773643,0.01
KA1503000030,8,121.0,-87.5771428255,41.77351755125,0.01
KA1503000031,8,57.0,-87.605635,41.773721,0.0
KA1503000032,8,75.0,-87.643278,41.819102,0.01
KA1503000033,8,96.0,-87.61325716666667,41.784096,0.01
KA1503000034,8,826.0,-87.6319852213,41.87934437346,0.06
KA1503000038,8,453.0,-87.635406,41.838464,0.03
KA1503000040,8,207.0,-87.6574349533,41.84163253965,0.01
KA1503000041,8,2698.0,-87.617854,41.894503,0.18
KA1503000043,8,4633.0,-87.63842616666666,41.88907733333333,0.31
KA1503000044,8,1334.0,-87.626185,41.890173,0.09
KA1503000045,8,61.0,-87.5864608775,41.7664929373,0.0
KA1503000046,8,127.0,-87.5914159893,41.7804056457,0.01
KA1503000047,8,31.0,-87.6281959291,41.76929308995,0.0
KA1503000049,8,72.0,-87.54938625,41.75787144829,0.0
KA1503000051,8,110.0,-87.645629,41.80820916666666,0.01
KA1503000052,8,716.0,-87.6009581145,41.79933626261,0.05
KA1503000053,8,99.0,-87.6159415,41.780032,0.01
KA1503000054,8,152.0,-87.605836,41.780601,0.01
KA1503000055,8,44.0,-87.644621,41.779381,0.0
KA1503000059,8,842.0,-87.5862475,41.799602,0.06
KA1503000064,8,3146.0,-87.612813,41.886976,0.21
KA1503000065,8,240.0,-87.59701383333334,41.814086333333336,0.02
KA1503000066,8,83.0,-87.67045933333333,41.83015683333333,0.01
KA1503000068,8,112.0,-87.6806044594,41.82879201994,0.01
KA1503000069,8,190.0,-87.592464,41.805772,0.01
KA1503000070,8,384.0,-87.58828166666666,41.787968166666666,0.03
KA1503000071,8,1365.0,-87.599861,41.791478,0.09
KA1503000072,8,1163.0,-87.63651251792908,41.88325319522858,0.08
KA1503000073,8,79.0,-87.6158532619,41.79342945658,0.01
KA1503000074,8,798.0,-87.583945009,41.79172820953,0.05
KA1503000075,8,94.0,-87.607852,41.791568,0.01
KA1504000076,8,1408.0,-87.60145,41.794301,0.1
KA1504000078,8,385.0,-87.6925025594,41.97491129677,0.03
KA1504000079,8,1724.0,-87.6433534936,41.90348607004,0.12
KA1504000080,8,488.0,-87.696027,41.968987,0.03
KA1504000082,8,50.0,-87.7048707493,41.87359967462,0.0
KA1504000086,8,29.0,-87.7054137458,41.84819094491,0.0
KA1504000090,8,428.0,-87.71449506282805,41.92481559681187,0.03
KA1504000091,8,38.0,-87.67718,41.808227,0.0
KA1504000093,8,344.0,-87.6936384935,41.96590013976,0.02
KA1504000096,8,212.0,-87.7093107999,41.95358617895,0.01
KA1504000097,8,200.0,-87.7165690733,41.96115407569,0.01
KA150400009X,8,391.0,-87.711561,41.939398,0.03
KA1504000101,8,248.0,-87.684537,41.8665205,0.02
KA1504000102,8,98.0,-87.694521,41.866624,0.01
KA1504000103,8,1130.0,-87.6865960164,41.89841768945,0.08
KA1504000104,8,1259.0,-87.66913,41.87295,0.09
KA1504000106,8,102.0,-87.7063037436,41.88460328501,0.01
KA1504000109,8,227.0,-87.69345045089722,41.86193049278259,0.02
KA1504000110,8,52.0,-87.71592199802399,41.84453112462163,0.0
KA1504000113,8,48.0,-87.70260751247406,41.89046879243862,0.0
KA1504000114,8,116.0,-87.7061278837,41.89546530305,0.01
KA1504000116,8,1190.0,-87.6429854676,41.90021949323,0.08
KA1504000117,8,423.0,-87.6484798752,41.89936843921,0.03
KA1504000126,8,175.0,-87.7080519806,41.96668636205,0.01
KA1504000127,8,301.0,-87.700825,41.965875,0.02
KA1504000128,8,173.0,-87.70923016666667,41.97566316666666,0.01
KA1504000129,8,217.0,-87.689438282,41.99416136902,0.01
KA1504000130,8,107.0,-87.69337,41.990236,0.01
KA1504000133,8,3301.0,-87.627690528,41.90230870122,0.22
KA1504000134,8,2230.0,-87.62591383333333,41.906901833333336,0.15
KA1504000135,8,5785.0,-87.634324,41.903222,0.39
KA1504000139,8,177.0,-87.7191281797,41.95400483876,0.01
KA1504000140,8,615.0,-87.6764600747,41.92409085038,0.04
KA1504000141,8,73.0,-87.731023,41.946264,0.0
